########################################################################
# Job 2720408.akb in Schlange parallel
# angeforderte Ressourcen: neednodes=node016:ppn=8+node015:ppn=8+node014:ppn=8+node013:ppn=8,nodes=4:ppn=8,walltime=00:05:00
########################################################################


job: n=10000000 p=2
rank  time  gflops  scalar

0 0.208716 0.047912 11530382230833852267364352.000000
1 0.208708 0.047914 11530382230833852267364352.000000


job: n=10000000 p=4
rank  time  gflops  scalar

0 0.210644 0.023737 11532645951852115407142912.000000
1 0.210625 0.023739 11532645951852115407142912.000000
2 0.210632 0.023738 11532645951852115407142912.000000
3 0.210619 0.023740 11532645951852115407142912.000000


job: n=10000000 p=8
rank  time  gflops  scalar

0 0.207287 0.012061 11531327569969598550769664.000000
1 0.207252 0.012063 11531327569969598550769664.000000
2 0.207241 0.012063 11531327569969598550769664.000000
3 0.207232 0.012064 11531327569969598550769664.000000
4 0.207283 0.012061 11531327569969598550769664.000000
5 0.207210 0.012065 11531327569969598550769664.000000
6 0.207241 0.012063 11531327569969598550769664.000000
7 0.207232 0.012064 11531327569969598550769664.000000


job: n=10000000 p=16
rank  time  gflops  scalar

0 0.788014 0.001586 11530246345529214128619520.000000
1 0.787979 0.001586 11530246345529214128619520.000000
2 0.787990 0.001586 11530246345529214128619520.000000
3 0.787968 0.001586 11530246345529214128619520.000000
5 0.787890 0.001587 11530246345529214128619520.000000
6 0.788001 0.001586 11530246345529214128619520.000000
7 0.787867 0.001587 11530246345529214128619520.000000
9 0.787906 0.001586 11530246345529214128619520.000000
13 0.787843 0.001587 11530246345529214128619520.000000
14 0.787899 0.001587 11530246345529214128619520.000000
15 0.787888 0.001587 11530246345529214128619520.000000
10 0.787904 0.001586 11530246345529214128619520.000000
12 0.787900 0.001587 11530246345529214128619520.000000
8 0.787890 0.001587 11530246345529214128619520.000000
4 0.788005 0.001586 11530246345529214128619520.000000
11 0.787891 0.001587 11530246345529214128619520.000000


job: n=10000000 p=32
rank  time  gflops  scalar

7 1.081027 0.000578 11534181343459061465612288.000000
3 1.081085 0.000578 11534181343459061465612288.000000
6 1.081012 0.000578 11534181343459061465612288.000000
1 1.081126 0.000578 11534181343459061465612288.000000
0 1.081061 0.000578 11534181343459061465612288.000000
9 1.081021 0.000578 11534181343459061465612288.000000
17 1.081044 0.000578 11534181343459061465612288.000000
10 1.080949 0.000578 11534181343459061465612288.000000
26 1.080915 0.000578 11534181343459061465612288.000000
19 1.081025 0.000578 11534181343459061465612288.000000
13 1.081016 0.000578 11534181343459061465612288.000000
14 1.080941 0.000578 11534181343459061465612288.000000
28 1.080906 0.000578 11534181343459061465612288.000000
21 1.081016 0.000578 11534181343459061465612288.000000
15 1.081018 0.000578 11534181343459061465612288.000000
23 1.081023 0.000578 11534181343459061465612288.000000
30 1.080907 0.000578 11534181343459061465612288.000000
8 1.080991 0.000578 11534181343459061465612288.000000
16 1.081039 0.000578 11534181343459061465612288.000000
24 1.080984 0.000578 11534181343459061465612288.000000
11 1.081016 0.000578 11534181343459061465612288.000000
20 1.081021 0.000578 11534181343459061465612288.000000
22 1.081026 0.000578 11534181343459061465612288.000000
25 1.081011 0.000578 11534181343459061465612288.000000
27 1.081015 0.000578 11534181343459061465612288.000000
29 1.081012 0.000578 11534181343459061465612288.000000
31 1.081023 0.000578 11534181343459061465612288.000000
18 1.081239 0.000578 11534181343459061465612288.000000
4 1.081060 0.000578 11534181343459061465612288.000000
5 1.081079 0.000578 11534181343459061465612288.000000
2 1.081041 0.000578 11534181343459061465612288.000000
12 1.080984 0.000578 11534181343459061465612288.000000
########################################################################
benutzte Ressourcen:
cput=00:00:00,mem=624kb,vmem=6228kb,walltime=00:00:09
########################################################################
