########################################################################
# Job 2719405.akb in Schlange parallel
# angeforderte Ressourcen: neednodes=node008:ppn=8+node007:ppn=8+node006:ppn=8+node005:ppn=8,nodes=4:ppn=8,walltime=00:05:00
########################################################################


job: n=10000000 p=2
rank  time  gflops  scalar

0 0.235047 0.042545 11526982521797606408978432.000000
1 0.235042 0.042546 11526982521797606408978432.000000


job: n=10000000 p=4
rank  time  gflops  scalar

0 0.561673 0.008902 11531698010759156822179840.000000
1 0.561661 0.008902 11531698010759156822179840.000000
3 0.561653 0.008902 11531698010759156822179840.000000
2 0.561661 0.008902 11531698010759156822179840.000000


job: n=10000000 p=6
rank  time  gflops  scalar

0 0.904817 0.003684 11529331806934790322520064.000000
1 0.904816 0.003684 11529331806934790322520064.000000
3 0.904817 0.003684 11529331806934790322520064.000000
4 0.904777 0.003684 11529331806934790322520064.000000
5 0.904833 0.003684 11529331806934790322520064.000000
2 0.904820 0.003684 11529331806934790322520064.000000


job: n=10000000 p=8
rank  time  gflops  scalar

0 1.336042 0.001871 11519876222942930278547456.000000
1 1.336033 0.001871 11519876222942930278547456.000000
2 1.336012 0.001871 11519876222942930278547456.000000
3 1.336020 0.001871 11519876222942930278547456.000000
4 1.335972 0.001871 11519876222942930278547456.000000
5 1.335934 0.001871 11519876222942930278547456.000000
6 1.336001 0.001871 11519876222942930278547456.000000
7 1.336019 0.001871 11519876222942930278547456.000000


job: n=10000000 p=10
rank  time  gflops  scalar

1 2.159778 0.000926 11530033560310599815004160.000000
5 2.159745 0.000926 11530033560310599815004160.000000
0 2.159763 0.000926 11530033560310599815004160.000000
2 2.159767 0.000926 11530033560310599815004160.000000
3 2.159784 0.000926 11530033560310599815004160.000000
6 2.159750 0.000926 11530033560310599815004160.000000
7 2.159774 0.000926 11530033560310599815004160.000000
4 2.159758 0.000926 11530033560310599815004160.000000
9 2.159767 0.000926 11530033560310599815004160.000000
8 2.159773 0.000926 11530033560310599815004160.000000


job: n=10000000 p=12
rank  time  gflops  scalar

3 2.325622 0.000717 11531594843725548010602496.000000
4 2.325608 0.000717 11531594843725548010602496.000000
7 2.325615 0.000717 11531594843725548010602496.000000
0 2.325609 0.000717 11531594843725548010602496.000000
1 2.325625 0.000717 11531594843725548010602496.000000
2 2.325549 0.000717 11531594843725548010602496.000000
5 2.325664 0.000717 11531594843725548010602496.000000
6 2.325543 0.000717 11531594843725548010602496.000000
11 2.325614 0.000717 11531594843725548010602496.000000
8 2.325617 0.000717 11531594843725548010602496.000000
9 2.325621 0.000717 11531594843725548010602496.000000
10 2.325617 0.000717 11531594843725548010602496.000000


job: n=10000000 p=14
rank  time  gflops  scalar

1 2.475298 0.000577 11530595410930956616335360.000000
3 2.475294 0.000577 11530595410930956616335360.000000
5 2.475314 0.000577 11530595410930956616335360.000000
7 2.475296 0.000577 11530595410930956616335360.000000
0 2.475256 0.000577 11530595410930956616335360.000000
2 2.475298 0.000577 11530595410930956616335360.000000
4 2.475302 0.000577 11530595410930956616335360.000000
6 2.475252 0.000577 11530595410930956616335360.000000
11 2.475283 0.000577 11530595410930956616335360.000000
13 2.475272 0.000577 11530595410930956616335360.000000
8 2.475290 0.000577 11530595410930956616335360.000000
9 2.475293 0.000577 11530595410930956616335360.000000
12 2.475306 0.000577 11530595410930956616335360.000000
10 2.475412 0.000577 11530595410930956616335360.000000


job: n=10000000 p=16
rank  time  gflops  scalar

7 2.596810 0.000481 11520195135581102534557696.000000
0 2.596851 0.000481 11520195135581102534557696.000000
1 2.596885 0.000481 11520195135581102534557696.000000
3 2.596846 0.000481 11520195135581102534557696.000000
4 2.596851 0.000481 11520195135581102534557696.000000
2 2.596844 0.000481 11520195135581102534557696.000000
5 2.596816 0.000481 11520195135581102534557696.000000
6 2.596843 0.000481 11520195135581102534557696.000000
8 2.596837 0.000481 11520195135581102534557696.000000
9 2.596827 0.000481 11520195135581102534557696.000000
10 2.596845 0.000481 11520195135581102534557696.000000
11 2.596829 0.000481 11520195135581102534557696.000000
12 2.596835 0.000481 11520195135581102534557696.000000
13 2.596761 0.000481 11520195135581102534557696.000000
14 2.596835 0.000481 11520195135581102534557696.000000
15 2.596732 0.000481 11520195135581102534557696.000000


job: n=10000000 p=18
rank  time  gflops  scalar

1 2.691717 0.000413 11530257053328474892140544.000000
5 2.691707 0.000413 11530257053328474892140544.000000
0 2.691706 0.000413 11530257053328474892140544.000000
2 2.691689 0.000413 11530257053328474892140544.000000
3 2.691716 0.000413 11530257053328474892140544.000000
4 2.691678 0.000413 11530257053328474892140544.000000
7 2.691712 0.000413 11530257053328474892140544.000000
15 2.691663 0.000413 11530257053328474892140544.000000
13 2.691683 0.000413 11530257053328474892140544.000000
9 2.691727 0.000413 11530257053328474892140544.000000
10 2.691693 0.000413 11530257053328474892140544.000000
16 2.691640 0.000413 11530257053328474892140544.000000
11 2.691728 0.000413 11530257053328474892140544.000000
14 2.691695 0.000413 11530257053328474892140544.000000
8 2.691696 0.000413 11530257053328474892140544.000000
17 2.691685 0.000413 11530257053328474892140544.000000
12 2.691694 0.000413 11530257053328474892140544.000000
6 2.691952 0.000413 11530257053328474892140544.000000


job: n=10000000 p=20
rank  time  gflops  scalar

2 2.811337 0.000356 11527377719940801812758528.000000
11 2.811286 0.000356 11527377719940801812758528.000000
1 2.811335 0.000356 11527377719940801812758528.000000
0 2.811537 0.000356 11527377719940801812758528.000000
3 2.811511 0.000356 11527377719940801812758528.000000
4 2.811335 0.000356 11527377719940801812758528.000000
7 2.811373 0.000356 11527377719940801812758528.000000
9 2.811311 0.000356 11527377719940801812758528.000000
18 2.811367 0.000356 11527377719940801812758528.000000
10 2.811325 0.000356 11527377719940801812758528.000000
19 2.811420 0.000356 11527377719940801812758528.000000
15 2.811467 0.000356 11527377719940801812758528.000000
8 2.811325 0.000356 11527377719940801812758528.000000
17 2.811461 0.000356 11527377719940801812758528.000000
12 2.811423 0.000356 11527377719940801812758528.000000
13 2.811386 0.000356 11527377719940801812758528.000000
6 2.811637 0.000356 11527377719940801812758528.000000
16 2.811350 0.000356 11527377719940801812758528.000000
5 2.811384 0.000356 11527377719940801812758528.000000
14 2.811388 0.000356 11527377719940801812758528.000000


job: n=10000000 p=22
rank  time  gflops  scalar

0 2.807038 0.000324 11528041769062810200834048.000000
1 2.807115 0.000324 11528041769062810200834048.000000
3 2.806986 0.000324 11528041769062810200834048.000000
5 2.807004 0.000324 11528041769062810200834048.000000
7 2.806994 0.000324 11528041769062810200834048.000000
9 2.806978 0.000324 11528041769062810200834048.000000
13 2.807080 0.000324 11528041769062810200834048.000000
11 2.807076 0.000324 11528041769062810200834048.000000
15 2.807062 0.000324 11528041769062810200834048.000000
16 2.807058 0.000324 11528041769062810200834048.000000
17 2.807066 0.000324 11528041769062810200834048.000000
18 2.807037 0.000324 11528041769062810200834048.000000
8 2.807123 0.000324 11528041769062810200834048.000000
12 2.807064 0.000324 11528041769062810200834048.000000
10 2.807180 0.000324 11528041769062810200834048.000000
21 2.807161 0.000324 11528041769062810200834048.000000
19 2.807131 0.000324 11528041769062810200834048.000000
20 2.807016 0.000324 11528041769062810200834048.000000
14 2.807124 0.000324 11528041769062810200834048.000000
4 2.806977 0.000324 11528041769062810200834048.000000
6 2.806921 0.000324 11528041769062810200834048.000000
2 2.807114 0.000324 11528041769062810200834048.000000


job: n=10000000 p=24
rank  time  gflops  scalar

7 2.835849 0.000294 11531465551098443254988800.000000
4 2.835860 0.000294 11531465551098443254988800.000000
23 2.835944 0.000294 11531465551098443254988800.000000
22 2.835887 0.000294 11531465551098443254988800.000000
