4 30654
8 27213
12 34191
16 42705
20 47364
24 54333
28 60447
32 68763
36 69474
40 74571
44 85347
48 96006
52 96027
56 100914
60 105012
64 112047
68 116865
72 126519
76 133422
80 141036
84 143802
88 151137
92 153453
96 163755
100 170271
